DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56770929,28.51460867,255.2520315,264.8437518,3900,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4839208,34.64401176,65.61715387,70.34346763,3900,5.46E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.501549,34.70798301,246.8019973,324.9366373,3900,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7278234,34.66081065,90.95733692,234.3384138,3900,2.84E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6168608,34.66085178,218.3858068,346.1211101,3900,0.013836858
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4648795,34.57526068,140.5284324,340.3963395,3900,0.008435583
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7517311,41.35388568,261.7261915,339.8680548,3900,0.016460905
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1747063,41.32734416,49.36962305,330.2660961,3900,0.010627704
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4518605,41.31207484,142.2674603,221.6915589,3900,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7693431,41.39281429,260.9655878,264.1532472,3900,0.000158621
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7140916,41.37073594,167.4961018,327.229897,3900,0.005563059
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40943835,28.49382305,13.52928491,234.5783564,3950,0.00546602
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48068113,28.44064524,223.0706768,242.73035,3950,0.000241313
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.43641053,28.48448664,149.5177047,292.9713899,3950,0.000105042
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.11676077,28.42984027,202.8717359,285.7902081,3950,0.003698225
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60296507,28.43065886,221.4369439,351.001098,3950,0.00960697
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3875145,34.39323754,183.9675074,191.5671938,3950,0.003665689
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4365146,34.40196525,101.0732902,146.2889279,3950,5.36E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6530907,34.37041545,232.9445793,285.8575654,3950,8.27E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7410387,34.35111133,269.5336572,328.8411681,3950,0.004003676
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3127251,34.39366919,277.200297,346.3952105,3950,0.000111919
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2493512,41.54098424,317.7685773,326.7572606,3950,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4330867,41.55000964,130.0774116,356.1401523,3950,0.110169492
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6290494,41.54029027,0.216077361,87.84709644,3950,0.00224359
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2992681,41.50165141,137.968518,271.2080456,3950,0.02826087
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5144269,41.55979346,286.6268422,298.6863045,3950,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48619634,28.63912465,327.1328168,356.6808696,4000,0.000807303
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29943909,28.67867458,207.9444161,290.2038859,4000,0.002348639
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29032707,28.62548428,6.224608109,56.36417012,4000,0.000568182
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.30051542,28.68786835,198.7158774,351.0268316,4000,0.008313427
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.30300583,28.64005002,1.172843461,64.06307314,4000,0.000611621
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4894792,34.70664198,204.6893281,356.7899718,4000,0.015631263
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5751502,34.68845612,8.541844803,202.2389123,4000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6701426,34.59052675,261.5728417,302.6485863,4000,0.0004884
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5364351,34.70008262,306.5307856,356.9257895,4000,0.000882418
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6967238,34.60369266,134.3662624,146.1965085,4000,2.88E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2376725,41.79810455,115.593191,355.6162965,4000,0.051219824
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.744117,41.85737862,285.9707141,294.8609338,4000,0.000714286
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5083461,41.78249401,145.0148723,284.1799741,4000,5.20E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1792239,41.77490925,118.5804844,345.6365023,4000,0.002805049
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8422243,41.77862863,180.0631967,271.0000918,4000,0.006277123
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48765699,28.7560265,199.1972755,356.3458842,4050,0.002183406
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77665096,28.74296153,5.675003376,66.42497188,4050,0.002993878
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46558586,28.70132416,75.13112058,92.26373982,4050,0.001358081
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71010351,28.71467666,173.3339889,308.3435676,4050,0.000345162
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56852992,28.72775805,19.2186675,173.4157993,4050,0.019879233
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7167568,34.7641284,178.0915285,250.857387,4050,0.011488365
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.485134,34.75393428,76.450625,260.6525428,4050,0.013783098
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6286008,34.71290453,114.2613186,194.2990104,4050,0.001730104
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6013662,34.7077099,115.4499548,207.1237814,4050,1.94E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5281896,34.67512414,307.5361617,336.793383,4050,0.007722008
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7273073,41.43550649,247.097369,251.3731316,4050,2.37E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4299755,41.41124265,286.2407003,316.0268875,4050,1.70E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4842754,41.37233069,321.3591018,329.7984926,4050,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6546878,41.4980213,272.0568758,353.3220727,4050,0.003252868
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5603057,41.37268775,246.8030405,325.9789605,4050,0.00605449
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37987398,28.20320008,282.1041178,325.3605935,4100,0.002234138
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75323162,28.19644085,244.7255231,355.8015753,4100,0.128334172
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.83438394,28.21011222,241.095327,274.8311222,4100,0.002005348
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46591044,28.19777172,354.586271,358.9870366,4100,0.002904163
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36329855,28.206338,288.6717714,325.2395594,4100,0.002257336
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4029334,34.77974651,128.4106117,298.0825768,4100,0.000416493
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1499011,34.68617059,224.6931323,232.7864983,4100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.381853,34.74532882,302.7497882,306.6636738,4100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6764265,34.73802229,138.6381898,303.2657702,4100,6.76E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.715783,34.70192379,345.0804152,347.7464122,4100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6851676,41.71435786,189.7375636,254.8363851,4100,6.30E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3456915,41.70092343,20.75303685,329.2813896,4100,0.011484824
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3411228,41.73561573,274.965438,307.9614311,4100,0.000180137
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8191309,41.67483772,113.7217006,156.1802917,4100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4962014,41.67638957,36.69691658,322.9807967,4100,0.033328586
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.6122441,28.26396399,171.8529978,172.3080661,4150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68951779,28.26653829,260.4763008,261.310001,4150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.30480249,28.1903396,111.2256286,171.5367649,4150,0.001020616
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46287531,28.29769774,109.0915378,358.1447076,4150,0.044475273
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4278331,28.18749656,125.8639813,183.0468595,4150,0.056497175
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7319485,34.55147205,59.22580375,245.4059041,4150,0.005930528
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3572271,34.65555613,167.132967,168.7602671,4150,2.16E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5131655,34.72567779,243.1162695,355.8167722,4150,0.058510638
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4709503,34.56885884,71.07232815,267.8125307,4150,0.104377104
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3199164,34.66091532,328.6574549,342.6888697,4150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7588121,41.17898899,270.5261791,349.3922733,4150,0.002589416
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4808254,41.23829145,301.6283159,312.9276317,4150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3766105,41.18809017,36.10084346,252.9066051,4150,0.002040845
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7868499,41.25378118,244.5117388,260.1139755,4150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5371687,41.13935399,47.94319041,184.8625959,4150,0.00029577
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63888713,28.19935107,100.1870142,307.2882729,4200,0.000724761
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61145996,28.20848633,279.9990673,341.8929892,4200,0.004940599
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47775973,28.19870447,73.33244079,268.9368808,4200,0.027700286
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.2463995,28.26677124,341.4530542,347.5542085,4200,0.000381534
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59678889,28.23163351,23.10107079,82.21621137,4200,0.000287977
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4618122,34.29639866,349.0981765,350.7859039,4200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8251187,34.34127546,340.4153217,358.407872,4200,0.002292391
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4605065,34.36355802,91.81495941,203.3150688,4200,0.000455373
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4934077,34.32948598,338.590178,356.8933431,4200,0.009852217
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3777834,34.3322433,187.9188213,265.9369356,4200,0.001802688
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4560269,41.65924672,49.03398935,359.2930882,4200,0.006061631
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6669476,41.66669251,174.952125,327.767338,4200,0.001690217
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2714732,41.63779719,292.0123865,341.1652777,4200,7.79E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4131062,41.62244574,138.8577091,312.9425073,4200,4.37E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7002062,41.59817161,270.8312636,301.1513836,4200,0.000160854
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42949976,28.46498831,36.48425244,290.0295396,4250,0.094228188
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.25284024,28.47206415,192.8568385,218.4652602,4250,0.007109005
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62610703,28.59744244,344.7238459,345.5125766,4250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61456099,28.61564288,167.2083712,188.8617659,4250,0.001469508
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26697342,28.53138568,100.116718,241.3512274,4250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8099998,34.32251404,343.3265105,359.4963884,4250,0.043050431
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6648536,34.3294002,186.8772963,188.5419054,4250,0.004132231
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4574297,34.36074103,26.37153525,169.6031829,4250,0.072485207
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3926444,34.30635731,353.3380556,354.8417238,4250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5958124,34.30759145,230.068033,267.7698768,4250,0.002244921
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3859495,41.30000837,9.128267887,282.6991576,4250,0.112293784
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.675354,41.30302459,162.3745757,235.8041204,4250,0.007660878
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.361662,41.31139127,36.72765661,239.78858,4250,0.001473654
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2773287,41.22522911,74.60605368,106.7048917,4250,0.000377644
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7430449,41.32396775,71.49452724,182.1688141,4250,0.02832244
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36189618,28.34631825,11.83384743,358.8613903,4300,0.016336056
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.74642439,28.30493507,334.6859015,345.5886087,4300,0.000287439
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71458911,28.28487928,274.3377632,328.2190764,4300,0.00519786
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54259943,28.30668303,130.8598419,353.3959037,4300,0.0130417
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45758951,28.20236635,354.6803751,356.7938223,4300,0.010204082
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6662482,34.48642998,263.0646376,293.4749532,4300,0.00079164
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6124164,34.5555489,135.7380513,183.2447809,4300,5.16E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7368993,34.55127794,183.4819936,203.4925923,4300,0.009765625
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3405657,34.52516955,3.727666338,109.5460366,4300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7600624,34.6159756,104.3924206,106.7594191,4300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.298661,41.33666312,94.20379019,280.5440377,4300,2.66E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.623384,41.30164812,278.8043539,309.8261274,4300,0.003773585
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6107396,41.25801106,172.0438061,205.6963617,4300,1.43E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3441198,41.21591144,188.0444313,246.5494851,4300,0.001158301
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7394989,41.27701527,66.31199016,228.8834292,4300,0.000211783
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49520084,28.55053491,243.4260727,335.460157,4350,0.00745693
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47643333,28.56732574,359.9833786,359.9934538,4350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61996464,28.61528552,84.53395152,209.4408086,4350,0.000431462
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51488339,28.56743299,60.97773732,97.47295334,4350,5.69E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51386477,28.6474162,22.24583764,331.704602,4350,0.004317056
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5592835,34.40668299,241.1784903,248.6916358,4350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6100437,34.44788559,79.95236093,210.7062394,4350,0.000121847
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1910434,34.42391046,320.5754206,325.8200093,4350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4880296,34.45890236,288.6146676,327.0410841,4350,0.000854701
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3951498,34.42989939,108.6222155,315.0490637,4350,8.75E-06
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6565776,41.38913443,311.7360233,345.0866821,4350,0.005319149
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4184968,41.32486379,70.9128843,98.14270845,4350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6040081,41.4184282,111.1666686,203.933667,4350,0.000124
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7025383,41.40367624,4.151071967,242.5878439,4350,0.000512091
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4114619,41.40958956,267.2937352,346.2295576,4350,0.002884934
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37284148,28.80337506,180.5413994,220.5417173,4400,0.010888394
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37064949,28.84577431,148.3313021,209.6063129,4400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70470988,28.86313486,20.43069466,262.2894745,4400,0.043478261
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60520532,28.72700746,323.0400672,349.201907,4400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39222909,28.75225028,189.5829688,238.6674819,4400,0.001877347
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3073638,34.62954865,256.5646099,327.2198872,4400,0.004026846
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6089388,34.70237076,133.1504513,308.4886229,4400,2.64E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7236266,34.69863578,102.3125456,310.2087324,4400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2897815,34.6516958,292.9538144,348.1367674,4400,0.002427184
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6492829,34.6649052,326.240192,359.7380172,4400,0.032199271
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3437991,41.57735161,87.70360178,119.9996139,4400,0.01338766
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6546509,41.55893437,341.7155412,345.2515681,4400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6629302,41.45857337,330.2237225,334.5112927,4400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4789253,41.59799762,345.0494263,350.8066329,4400,0.000163412
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5262318,41.55092294,165.1362286,167.4071036,4400,0.000677507
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50467099,28.3308799,66.06096863,282.0636958,4450,0.126742031
